date,Continent,Country,alpha2code,cases_pr100000,cases_increasing,totalpop_cat,totalpop,vaccinated_pr100_cat,vaccinated_pr100,deaths,cases,temperature,population_density,median_age,aged_70_older,gdp_per_capita,extreme_poverty,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index
7/30/2021,America,Ecuador,EC,3.7373681,0,2,17338405,3,54.51,35,648,288.3364887692911,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
8/6/2021,America,Ecuador,EC,1.8513814,0,2,17338405,3,58.42,13,321,286.7810593158081,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
8/13/2021,America,Ecuador,EC,3.7316005,1,2,17338405,3,58.97,29,647,287.7851500413161,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
8/20/2021,America,Ecuador,EC,2.3300874,0,2,17338405,3,59.14,23,404,287.9862844251219,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
8/27/2021,America,Ecuador,EC,2.1858988,1,2,17338405,3,59.7,16,379,288.1000887210174,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
9/3/2021,America,Ecuador,EC,1.3034648,0,2,17338405,3,60.09,14,226,288.1094404407552,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
9/10/2021,America,Ecuador,EC,1.3842103,1,2,17338405,3,60.3,28,240,287.9622394717433,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
9/17/2021,America,Ecuador,EC,.80745608,0,2,17338405,3,61.04,12,140,287.6966110517575,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
9/24/2021,America,Ecuador,EC,2.0532453,1,2,17338405,3,61.69,10,356,287.9191919580973,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
10/1/2021,America,Ecuador,EC,1.3323025,0,2,17338405,3,63.43,8,231,289.1066998821367,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
10/8/2021,America,Ecuador,EC,.85936391,0,2,17338405,3,64.26000000000001,7,149,288.370872543104,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
10/15/2021,America,Ecuador,EC,1.9378945,1,2,17338405,3,65.23,8,336,288.8767241691673,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
10/22/2021,America,Ecuador,EC,.48447362,0,2,17338405,3,67.64,2,84,290.0050604987028,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
10/29/2021,America,Ecuador,EC,2.5204165,1,2,17338405,3,70.14,4,437,289.5496369453288,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
11/5/2021,America,Ecuador,EC,2.1166883,0,2,17338405,3,70.83,13,367,289.2930162000044,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
11/12/2021,America,Ecuador,EC,2.0936182,1,2,17338405,3,72.38,7,363,289.8493374969462,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
11/19/2021,America,Ecuador,EC,1.8975217,0,2,17338405,3,74.09,12,329,289.005873726304,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
11/26/2021,America,Ecuador,EC,2.1974339,1,2,17338405,3,75.97,34,381,290.4491830313713,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
12/3/2021,America,Ecuador,EC,3.2240567,1,2,17338405,3,76.95999999999999,15,559,288.94651698092,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
12/10/2021,America,Ecuador,EC,3.0106575,0,2,17338405,3,77.55,6,522,289.6228127821491,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
12/17/2021,America,Ecuador,EC,3.5758767,1,2,17338405,3,78.23999999999999,4,620,289.6909235816626,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
12/24/2021,America,Ecuador,EC,4.3141222,1,2,17338405,3,78.59,3,748,288.9539950822764,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
12/31/2021,America,Ecuador,EC,5.0523677,1,2,17338405,3,79.02,2,876,289.1693125761421,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
1/7/2022,America,Ecuador,EC,27.015173,1,2,17338405,3,79.59999999999999,52,4684,288.313327963113,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
1/14/2022,America,Ecuador,EC,42.633678,1,2,17338405,3,80.47,28,7392,290.3885642798537,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
1/21/2022,America,Ecuador,EC,56.516155,1,2,17338405,3,81.04000000000001,29,9799,289.1721158067041,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
1/28/2022,America,Ecuador,EC,37.638988,0,2,17338405,3,81.34,30,6526,290.5648162919469,66.93899999999999,28.1,4.458,10581.936,3.6,5.55,2,12.3,1.5,77.01000000000001,.759
3/13/2020,Europe,Estonia,EE,2.2391851,0,1,1295114,1,0,0,29,274.3837374014279,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
3/20/2020,Europe,Estonia,EE,10.34658,1,1,1295114,1,0,1,134,272.6937574527865,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
3/27/2020,Europe,Estonia,EE,53.277164,0,1,1295114,1,0,9,690,269.7641810543223,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/3/2020,Europe,Estonia,EE,4.169517,0,1,1295114,1,0,2,54,273.1482011256546,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/10/2020,Europe,Estonia,EE,2.3936117,0,1,1295114,1,0,1,31,268.7017393616798,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/17/2020,Europe,Estonia,EE,2.0847585,0,1,1295114,1,0,0,27,272.2883429726275,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/24/2020,Europe,Estonia,EE,1.0809859,0,1,1295114,1,0,1,14,273.9819700496848,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
5/1/2020,Europe,Estonia,EE,.61770624,0,1,1295114,1,0,1,8,273.5950057662043,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
10/30/2020,Europe,Estonia,EE,7.7213278,1,1,1295114,1,0,0,100,280.7511670030047,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
11/6/2020,Europe,Estonia,EE,13.898391,1,1,1295114,1,0,0,180,279.8528010881333,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
11/13/2020,Europe,Estonia,EE,18.37676,1,1,1295114,1,0,1,238,274.0368801457852,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
11/20/2020,Europe,Estonia,EE,23.627264,1,1,1295114,1,0,2,306,271.3564817220413,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
11/27/2020,Europe,Estonia,EE,26.793009,1,1,1295114,1,0,3,347,272.0079450879711,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/4/2020,Europe,Estonia,EE,32.584003,1,1,1295114,1,0,2,422,270.2440754877422,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/11/2020,Europe,Estonia,EE,35.672535,1,1,1295114,1,0,3,462,268.1529063877502,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/18/2020,Europe,Estonia,EE,40.845825,1,1,1295114,1,0,4,529,274.5625526640971,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/25/2020,Europe,Estonia,EE,41.077465,0,1,1295114,1,0,5,532,272.7813854101029,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/1/2021,Europe,Estonia,EE,44.01157,1,1,1295114,2,.19,5,570,272.8300204696418,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/8/2021,Europe,Estonia,EE,40.228119,0,1,1295114,2,.76,7,521,267.4556424094894,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/15/2021,Europe,Estonia,EE,39.919266,1,1,1295114,2,1.34,7,517,257.2446134389793,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/22/2021,Europe,Estonia,EE,39.764839,0,1,1295114,2,1.74,6,515,273.1331820354906,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/29/2021,Europe,Estonia,EE,41.231892,1,1,1295114,2,2.08,6,534,270.1186268260603,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
2/5/2021,Europe,Estonia,EE,49.030434,1,1,1295114,2,2.66,5,635,258.6046030536811,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
2/12/2021,Europe,Estonia,EE,59.840294,1,1,1295114,2,3.46,5,775,260.068325222501,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
2/19/2021,Europe,Estonia,EE,86.170021,1,1,1295114,2,4.61,8,1116,258.0551359784565,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
2/26/2021,Europe,Estonia,EE,103.38858,1,1,1295114,2,5.84,9,1339,274.6405755107127,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
3/5/2021,Europe,Estonia,EE,108.7163,1,1,1295114,2,7.36,9,1408,261.4041938617603,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
3/12/2021,Europe,Estonia,EE,113.04025,1,1,1295114,2,9.619999999999999,10,1464,270.2057672574049,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
3/19/2021,Europe,Estonia,EE,90.185112,0,1,1295114,3,12.33,11,1168,263.5565711143844,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
3/26/2021,Europe,Estonia,EE,16.292002,0,1,1295114,3,14.43,2,211,275.9297254075168,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/2/2021,Europe,Estonia,EE,44.783703,1,1,1295114,3,16.17,11,580,273.3150680002655,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/9/2021,Europe,Estonia,EE,38.915493,0,1,1295114,3,19.41,9,504,273.7238609223934,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/16/2021,Europe,Estonia,EE,29.88154,0,1,1295114,3,21.53,7,387,271.7637609371905,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/23/2021,Europe,Estonia,EE,26.793009,0,1,1295114,3,23.31,4,347,276.3435731821433,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
4/30/2021,Europe,Estonia,EE,25.40317,0,1,1295114,3,25.39,4,329,271.1669315761167,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
5/7/2021,Europe,Estonia,EE,21.310865,0,1,1295114,3,27.79,3,276,278.4369286396929,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
5/14/2021,Europe,Estonia,EE,16.832495,0,1,1295114,3,29.91,2,218,280.3698337423485,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
5/21/2021,Europe,Estonia,EE,10.578219,0,1,1295114,3,32.4,2,137,280.8687878635521,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
5/28/2021,Europe,Estonia,EE,7.1808352,0,1,1295114,3,34.89,2,93,280.1086456866432,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
6/4/2021,Europe,Estonia,EE,4.5555835,0,1,1295114,3,37.32,0,59,282.752398884049,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
8/13/2021,Europe,Estonia,EE,21.696932,1,1,1295114,3,51.74,1,281,288.3110570244551,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
8/20/2021,Europe,Estonia,EE,26.484156,1,1,1295114,3,53.08,1,343,284.841035943072,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
8/27/2021,Europe,Estonia,EE,26.638582,0,1,1295114,3,54.23,1,345,285.4272261361759,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
9/3/2021,Europe,Estonia,EE,31.889084,1,1,1295114,3,55.12,2,413,277.8850232926653,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
9/10/2021,Europe,Estonia,EE,35.518108,1,1,1295114,3,55.7,2,460,285.9285831753856,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
9/17/2021,Europe,Estonia,EE,40.923038,1,1,1295114,3,56.23,3,530,275.192353225589,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
9/24/2021,Europe,Estonia,EE,52.968311,1,1,1295114,3,56.78,3,686,279.4744694929221,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
10/1/2021,Europe,Estonia,EE,68.874245,1,1,1295114,3,57.24,4,892,280.653487138263,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
10/8/2021,Europe,Estonia,EE,85.783951,1,1,1295114,3,57.6,4,1111,278.6485249603223,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
10/15/2021,Europe,Estonia,EE,107.01761,1,1,1295114,3,58.02,5,1386,280.6384691358738,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
10/22/2021,Europe,Estonia,EE,129.87274,1,1,1295114,3,58.72,10,1682,273.5717981608608,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
10/29/2021,Europe,Estonia,EE,20.615946,0,1,1295114,3,59.82,1,267,281.9623008602213,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
11/5/2021,Europe,Estonia,EE,63.855381,1,1,1295114,3,60.79,9,827,279.3745591899612,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
11/12/2021,Europe,Estonia,EE,59.608654,0,1,1295114,3,61.43,8,772,275.6754715137409,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
11/19/2021,Europe,Estonia,EE,46.714035,0,1,1295114,3,61.89,8,605,275.6448580027376,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
11/26/2021,Europe,Estonia,EE,38.915493,0,1,1295114,3,62.26,4,504,271.7429365347265,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/3/2021,Europe,Estonia,EE,36.676308,0,1,1295114,3,62.57,5,475,265.792077381964,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/10/2021,Europe,Estonia,EE,42.235664,1,1,1295114,3,62.83,4,547,265.7145469370048,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/17/2021,Europe,Estonia,EE,49.64814,1,1,1295114,3,63.05,4,643,272.9774398339245,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/24/2021,Europe,Estonia,EE,65.322433,1,1,1295114,3,63.29,3,846,262.7838854779581,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
12/31/2021,Europe,Estonia,EE,64.473091,0,1,1295114,3,63.51,3,835,273.0781753154363,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/7/2022,Europe,Estonia,EE,139.60161,1,1,1295114,3,63.78,4,1808,264.1485918395729,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/14/2022,Europe,Estonia,EE,263.45172,1,1,1295114,3,64.03,4,3412,270.2388954148701,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/21/2022,Europe,Estonia,EE,409.61646,1,1,1295114,3,64.23999999999999,4,5305,268.3314247801492,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
1/28/2022,Europe,Estonia,EE,507.90897,1,1,1295114,3,64.39,4,6578,271.6846159880195,31.033,42.7,13.491,29481.252,.5,4.02,24.5,39.3,4.69,78.73999999999999,.892
3/13/2020,Africa,Egypt,EG,.010943335,1,3,100517804,1,0,0,11,284.7987808903384,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
3/20/2020,Africa,Egypt,EG,.027855761,1,3,100517804,1,0,2,28,277.0968135107489,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
3/27/2020,Africa,Egypt,EG,.044768188,1,3,100517804,1,0,4,45,282.8780128280908,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
4/3/2020,Africa,Egypt,EG,.080582738,1,3,100517804,1,0,6,81,276.9408401439301,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
4/10/2020,Africa,Egypt,EG,.1432582,1,3,100517804,1,0,12,144,278.8174497973517,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
4/17/2020,Africa,Egypt,EG,.15519638,1,3,100517804,1,0,11,156,280.8034156035553,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
4/24/2020,Africa,Egypt,EG,.18703154,1,3,100517804,1,0,11,188,278.1221151374208,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
5/1/2020,Africa,Egypt,EG,.32133612,1,3,100517804,1,0,17,323,280.0555285673672,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
5/8/2020,Africa,Egypt,EG,.41485187,0,3,100517804,1,0,14,417,276.1724389051359,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
5/15/2020,Africa,Egypt,EG,.44668704,1,3,100517804,1,0,16,449,284.1211683340583,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
5/22/2020,Africa,Egypt,EG,.77001286,1,3,100517804,1,0,20,774,284.0407682489889,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
5/29/2020,Africa,Egypt,EG,1.1251738,1,3,100517804,1,0,30,1131,279.9715280557053,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
6/5/2020,Africa,Egypt,EG,1.321159,1,3,100517804,1,0,41,1328,283.7156332934456,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
6/12/2020,Africa,Egypt,EG,1.4972472,1,3,100517804,1,0,54,1505,278.375129200187,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
6/19/2020,Africa,Egypt,EG,1.4972472,0,3,100517804,1,0,88,1505,285.7054777693843,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
6/26/2020,Africa,Egypt,EG,1.4166645,1,3,100517804,1,0,84,1424,287.472535976276,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
7/3/2020,Africa,Egypt,EG,1.3649323,0,3,100517804,1,0,78,1372,284.8631204076253,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
7/10/2020,Africa,Egypt,EG,.94610107,0,3,100517804,1,0,72,951,290.2749314718321,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
7/17/2020,Africa,Egypt,EG,.78195101,0,3,100517804,1,0,61,786,288.1148570089371,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
7/24/2020,Africa,Egypt,EG,.57104313,0,3,100517804,1,0,43,574,290.5993655461019,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
7/31/2020,Africa,Egypt,EG,.31536701,0,3,100517804,1,0,35,317,290.6768213835957,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
8/7/2020,Africa,Egypt,EG,.1432582,0,3,100517804,1,0,21,144,289.0478716082475,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
8/14/2020,Africa,Egypt,EG,.13529941,0,3,100517804,1,0,20,136,289.3730444728977,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
8/21/2020,Africa,Egypt,EG,.12336123,1,3,100517804,1,0,13,124,287.919004362864,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
8/28/2020,Africa,Egypt,EG,.20493881,0,3,100517804,1,0,22,206,290.7105440410984,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
9/4/2020,Africa,Egypt,EG,.16116548,0,3,100517804,1,0,18,162,292.9224718589238,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
9/11/2020,Africa,Egypt,EG,.16017063,0,3,100517804,1,0,17,161,288.7224425475459,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
9/18/2020,Africa,Egypt,EG,.13927881,0,3,100517804,1,0,17,140,288.7785095898099,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
9/25/2020,Africa,Egypt,EG,.11739214,0,3,100517804,1,0,16,118,289.9748249813593,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
10/2/2020,Africa,Egypt,EG,.11739214,0,3,100517804,1,0,13,118,287.1268996578878,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
10/9/2020,Africa,Egypt,EG,.10644881,1,3,100517804,1,0,9,107,288.7072312627431,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
10/16/2020,Africa,Egypt,EG,.14922729,1,3,100517804,1,0,11,150,287.8122937000539,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
10/23/2020,Africa,Egypt,EG,.16017063,1,3,100517804,1,0,11,161,285.2944474018223,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
10/30/2020,Africa,Egypt,EG,.17509335,1,3,100517804,1,0,12,176,287.98895659145,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
11/6/2020,Africa,Egypt,EG,.20991306,1,3,100517804,1,0,13,211,284.4876306541223,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
11/13/2020,Africa,Egypt,EG,.23677397,1,3,100517804,1,0,12,238,284.6170942715326,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
11/20/2020,Africa,Egypt,EG,.32631037,1,3,100517804,1,0,13,328,283.5234245826371,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
11/27/2020,Africa,Egypt,EG,.36510944,1,3,100517804,1,0,14,367,282.7590993252031,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
12/4/2020,Africa,Egypt,EG,.41584674,1,3,100517804,1,0,20,418,278.8109604864507,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
12/11/2020,Africa,Egypt,EG,.46359947,1,3,100517804,1,0,22,466,273.3052351145021,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
12/18/2020,Africa,Egypt,EG,.62675464,1,3,100517804,1,0,28,630,283.4173734048746,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
12/25/2020,Africa,Egypt,EG,1.0465808,1,3,100517804,1,0,46,1052,279.9230814362844,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
1/1/2021,Africa,Egypt,EG,1.2256535,0,3,100517804,1,0,57,1232,282.6310648192861,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
1/8/2021,Africa,Egypt,EG,.95903409,0,3,100517804,1,0,55,964,283.0208032093273,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
1/15/2021,Africa,Egypt,EG,.79388922,0,3,100517804,1,0,54,798,278.290772595678,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
1/22/2021,Africa,Egypt,EG,.61382163,0,3,100517804,1,0,51,617,277.5870825343616,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
1/29/2021,Africa,Egypt,EG,.53323889,0,3,100517804,1,0,48,536,277.1292542170107,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
2/5/2021,Africa,Egypt,EG,.58298129,1,3,100517804,1,0,49,586,283.0569523226717,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
2/12/2021,Africa,Egypt,EG,.61282676,1,3,100517804,1,0,51,616,280.5896444357915,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
2/19/2021,Africa,Egypt,EG,.60884738,0,3,100517804,1,0,48,612,278.9285097054922,97.999,25.3,2.891,10550.206,1.3,17.31,.2,50.1,1.6,71.98999999999999,.707
